movieid,6< & <=12,<=2,12< & <=18,2< & <=6,Augusta Daniel,>18,Joseph Brooks,Action,Adventure,Animation,Anime,Biography,Comedy,Crime,Documentary,Drama,Faith & spirituality,Fantasy,Foreign,Gay & lesbian,Health & wellness,History,Holiday,Horror,Kids & family,Lgbtq+,Music,Musical,Mystery & thriller,Nature,News,Other,Romance,Sci-fi,Short,Sports,Sports & fitness,Stand-up,Variety,War,Western,audienceScore,runtimeMinutes,rating,have_rating,ratingContents
jason_bourne_beneath_scarlett_o'hara_black_widow,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,72.0,,False,
jason_bourne_cosmic,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,100.0,['R'],True,"['Sexual Content', 'Drug Use', 'Nudity', 'Language', 'Strong Violence']"
jason_bourne_dazzling_princess_leia_indiana_jones,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.0,86.0,['R'],True,"['Sexual Material', 'Language', 'Some Drug Use']"
jason_bourne_donnie_darko_katniss_everdeen_marty_mcfly,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,98.0,['PG-13'],True,"['Some Thematic Material', 'Sexual Content', 'Language']"
jason_bourne_e.t._james_t._kirk,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,89.0,,False,
jason_bourne_e.t._moonlit,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54.0,84.33333333333333,['R'],True,"['Drug Use', 'Disturbing Behavior', 'Language', 'Some Sexual References']"
jason_bourne_enthralling_mythical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,102.0,,False,
jason_bourne_eon_marty_mcfly,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,135.0,,False,
jason_bourne_forrest_gump_mystique_hulk,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.0,85.0,['PG'],True,"['Brief Mild Language', 'Sci-Fi Monster Violence']"
jason_bourne_forrest_gump_valley_gollum,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,104.0,['PG-13'],True,"['Language', 'Brief Nudity', 'Suggestive Material']"
jason_bourne_gandalf_james_bond,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,82.0,,False,
jason_bourne_gandalf_the_grey_magic_katniss_everdeen,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,85.0,,False,
jason_bourne_han_solo_velvet_katniss_everdeen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.0,101.0,['R'],True,"['Language', 'Disturbing Images', 'Sexuality', 'Violence']"
jason_bourne_hannibal_lecter_john_mcclane_moonlit,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51.0,94.0,,False,
jason_bourne_harry_potter_radiant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.0,81.0,['PG'],True,['Mild Thematic Elements']
jason_bourne_hermione_granger_cosmic_velvet,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,93.0,['R'],True,"['Language Throughout', 'Brief Drug Use', 'Some Sexual References', 'Violence']"
jason_bourne_hermione_granger_katniss_everdeen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,114.0,['PG-13'],True,"['Sensuality', 'Nudity', 'Traumatic Episodes', 'Violence']"
jason_bourne_heroic_enchant_sherlock_holmes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,82.0,,False,
jason_bourne_holly_golightly_golden_james_t._kirk,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,98.0,['PG'],True,"['Smoking', 'Brief Mild Language', 'Thematic Elements', 'Smoking', 'Brief Mild Language', 'Thematic Elements']"
jason_bourne_hulk_ellen_ripley,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.0,118.0,,False,
jason_bourne_hulk_willy_wonka_chronicles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,85.0,,False,
jason_bourne_incredible_luke_skywalker,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,101.0,['R'],True,"['Sexuality', 'Pervasive Drug Content', 'Language', 'Some Violence']"
jason_bourne_intrigue_katniss_everdeen_han_solo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.0,85.0,,False,
jason_bourne_iron_man,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,104.0,,False,
jason_bourne_james_t._kirk_sorcerer_indiana_jones,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,94.0,,False,
jason_bourne_james_t._kirk_vito_corleone_myth,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,65.0,85.0,['R'],True,"['Nudity', 'Language', 'Strong Sexual Content']"
jason_bourne_john_mcclane_hannibal_lecter_hulk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.0,98.0,['R'],True,"['Language', 'Brief Nudity', 'Strong Bloody Violence']"
jason_bourne_john_mcclane_michael_corleone_wondrous,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,89.0,,False,
jason_bourne_jon_snow_luke_skywalker,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,97.0,['PG-13'],True,"['Some Sexual Content', 'Language', 'Accident and Surgery Images']"
jason_bourne_journey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,96.0,,False,
jason_bourne_labyrinth_mystique_rick_blaine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,110.0,,False,
jason_bourne_luke_skywalker_dracula,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.0,142.0,,False,
jason_bourne_luke_skywalker_the_terminator,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,103.0,,False,
jason_bourne_magic_tony_montana,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,89.0,,False,
jason_bourne_marvelous_neo_enthralling,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.0,106.0,['PG-13'],True,"['Sexual Content', 'Language', 'Sexual Humor']"
jason_bourne_miracle_quest_sorcerer,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,123.0,,False,
jason_bourne_mystic_enigma,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.0,65.0,,False,
jason_bourne_mystique_jack_sparrow_john_mcclane,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,107.0,,False,
jason_bourne_neo_dazzling,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,113.0,,False,
jason_bourne_princess_leia_the_bride,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,110.0,['R'],True,"['Nudity', 'Language', 'Drug Use', 'Some Violence', 'Strong Sexual Content']"
jason_bourne_quest_brave_supreme,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,104.1128464385664,,False,
jason_bourne_rick_blaine_enchanted_moonlit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,97.0,,False,
jason_bourne_riddle_t-800_radiant,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.0,88.0,['R'],True,"['Violence', 'Disturbing Images']"
jason_bourne_secret_scarlett_o'hara_hermione_granger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,115.0,,False,
jason_bourne_sorcerer_magician_harmony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,94.0,['R'],True,['Brief Sexuality']
jason_bourne_superman,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,82.0,,False,
jason_bourne_supreme,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,162.0,,False,
jason_bourne_surreal_the_terminator_indiana_jones,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,131.0,['R'],True,"['Language', 'Drug Content', 'Sexuality', 'Strong Brutal Violence']"
jason_bourne_the_joker_spectacular_harry_potter,1,2,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.33333333333333,77.33333333333333,,False,
jason_bourne_tony_stark_radiant,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,97.0,['R'],True,['Some Language']
jason_bourne_tyler_durden_escape,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,107.0,['PG-13'],True,"['Sexuality', 'Language', 'Thematic Material']"
jason_bourne_whimsical_jack_torrance_aurora,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.0,81.0,,False,
jason_bourne_whisper_vivid,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,99.0,,False,
john_mcclane_adventure_wanderer,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,108.0,['PG-13'],True,['Intense Thematic Material']
john_mcclane_anakin_skywalker_indiana_jones,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.0,141.0,['R'],True,"['Language', 'Disturbing Content', 'Violent Content']"
john_mcclane_anakin_skywalker_princess_leia,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0,109.0,['PG-13'],True,"['Partial Nudity', 'Brief Strong Language', 'Some Sexuality', 'Violence']"
john_mcclane_annie_hall_tony_montana,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,78.16666666666667,124.57142857142857,['PG-13' 'PG'],True,"['Teen Drinking', 'Some Thematic Elements', 'Thematic Elements', 'Brief Smoking']"
john_mcclane_aurora_spectacular_silent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,86.0,,False,
john_mcclane_beneath_rick_blaine,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,107.0,,False,
john_mcclane_black_widow_dorothy_gale,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,83.0,['PG'],True,"['Brief Language', 'Alcohol and Smoking Images', 'Some Thematic Elements']"
john_mcclane_bruce_wayne,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.0,95.0,['PG-13' 'R'],True,"['Intense Sequences of Violence', 'Intense Sequences of Action', 'Language', 'Some Disturbing Images', 'Language']"
john_mcclane_bruce_wayne_dream,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,98.0,,False,
john_mcclane_captain_america_hermione_granger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,89.0,,False,
john_mcclane_captain_america_superman,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,78.0,,False,
john_mcclane_captain_jack_sparrow_rick_blaine,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.0,88.25,['R'],True,['Some Language']
john_mcclane_cosmic_enthralling_whimsical,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,111.0,['PG-13'],True,"['Some Sexual Content', 'Language']"
john_mcclane_crown_destiny_epic,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.540237661356656,76.5,,False,
john_mcclane_crown_stardust_vito_corleone,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,83.0,['R'],True,"['Graphic Nudity', 'Gore', 'Strong Bloody Horror Violence', 'Language', 'Sexual Content', 'Some Drug Use']"
john_mcclane_darth_vader_darth_vader,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,93.0,,False,
john_mcclane_darth_vader_morpheus_tony_montana,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.0,82.66666666666667,,False,
john_mcclane_destiny_rocky_balboa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56.0,70.0,,False,
john_mcclane_dragon_indiana_jones,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,96.0,,False,
john_mcclane_e.t.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,119.0,['PG-13'],True,"['Partying', 'Language', 'Sexuality', 'Some Crude Humor']"
john_mcclane_eclipse_gandalf,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.0,92.0,,False,
john_mcclane_eclipse_luke_skywalker,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,104.0,,False,
john_mcclane_ellen_ripley_eon_james_t._kirk,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87.0,110.0,,False,
john_mcclane_ellen_ripley_miracle_captain_jack_sparrow,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,110.0,,False,
john_mcclane_ellen_ripley_phantom_infinite,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.78260869565217,104.1128464385664,,False,
john_mcclane_ellen_ripley_radiant_mythical,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72.0,95.0,['PG'],True,"['Adventure Action', 'Peril']"
john_mcclane_ellis_redding_moonlit_princess_leia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,81.0,,False,
john_mcclane_emerald_john_mcclane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,102.0,,False,
john_mcclane_enchanted_quest_han_solo,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,97.0,['PG'],True,"['Some Language', 'Smoking']"
john_mcclane_enthralling_mythical_treasure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,90.0,['R'],True,"['Some Grisly Images', 'Language', 'Brief Sexuality', 'Strong Bloody Violence']"
john_mcclane_ethereal,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.0,95.0,,False,
john_mcclane_ethereal_v,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.0,92.0,,False,
john_mcclane_fantastic_brave,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,106.0,,False,
john_mcclane_ferris_bueller_jack_sparrow_harry_potter,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.0,105.0,['R'],True,"['Some Sexual Content', 'Nudity', 'Brief Drug Use']"
john_mcclane_forrest_gump_hannibal_lecter,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.5,100.5,['PG-13'],True,"['Some Thematic Material', 'Some Sexual Material']"
john_mcclane_forrest_gump_whimsical_enchant,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,52.0,102.5,['R'],True,"['Language Throughout', 'Drug Use Throughout', 'Nudity', 'Some Graphic Sexuality', 'Strong Brutal/Grisly Violence']"
john_mcclane_forrest_gump_wolverine,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,103.0,,False,
john_mcclane_fortune_indiana_jones_harmony,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.0,87.5,,False,
john_mcclane_gandalf_gandalf,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54.333333333333336,90.4,,False,
john_mcclane_gandalf_the_grey_spectacular_secret,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,91.0,['PG'],True,['Mild Thematic Elements']
john_mcclane_glorious_john_mcclane_adventure,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35.0,93.5,['R'],True,"['Some Drug Use', 'Scene of Aberrant Sexuality', 'Pervasive Language', 'Strong Bloody Violence', 'Language', 'Some Violence']"
john_mcclane_golden_mystique_stardust,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.0,69.0,['PG-13'],True,"['Terror', 'Scary Images', 'Brief Language']"
john_mcclane_gollum_hermione_granger,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,99.0,['R'],True,"['Language Throughout', 'Bloody Violence', 'Some Drug and Sexual Content']"
john_mcclane_han_solo_mystic_frodo_baggins,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,108.0,,False,
john_mcclane_hannibal_lecter_e.t._darth_vader,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,95.0,['R'],True,"['Some Language', 'Sexual Material Inv a Teen']"
john_mcclane_hannibal_lecter_scarlett_o'hara,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,81.0,,False,
john_mcclane_harmony,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.0,70.0,,False,
john_mcclane_harry_potter_the_bride,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,99.0,,False,
john_mcclane_heroic_norman_bates_fantasy,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,99.5,['R'],True,"['Language Throughout', 'Drug Use']"
john_mcclane_hidden_tony_stark,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,105.0,,False,
john_mcclane_holly_golightly_harry_potter,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,89.33333333333333,,False,
john_mcclane_indiana_jones_dracula,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.0,88.0,['R'],True,"['Graphic Sexual Dialogue', 'Some Erotic Dancing', 'Pervasive Language']"
