id,sentiment
22192,NEGATIVE
22193,NEGATIVE
22194,NEGATIVE
22195,NEGATIVE
22196,NEGATIVE
22197,NEGATIVE
22198,NEGATIVE
22199,NEGATIVE
22200,NEGATIVE
22201,NEGATIVE
22202,NEGATIVE
22203,NEGATIVE
22204,NEGATIVE
22205,NEGATIVE
22206,NEGATIVE
22207,NEGATIVE
22208,NEGATIVE
22209,NEGATIVE
22210,NEGATIVE
22211,NEGATIVE
22212,NEGATIVE
22213,NEGATIVE
22214,NEGATIVE
22215,NEGATIVE
22216,NEGATIVE
22217,NEGATIVE
22218,NEGATIVE
22219,NEGATIVE
22220,NEGATIVE
22221,NEGATIVE
22222,NEGATIVE
22223,NEGATIVE
22224,NEGATIVE
22225,NEGATIVE
22226,NEGATIVE
22227,NEGATIVE
22228,NEGATIVE
22229,NEGATIVE
22230,NEGATIVE
22231,NEGATIVE
22232,NEGATIVE
22233,NEGATIVE
22234,NEGATIVE
22235,NEGATIVE
22236,NEGATIVE
22237,NEGATIVE
22238,NEGATIVE
22239,NEGATIVE
22240,NEGATIVE
22241,NEGATIVE
22242,NEGATIVE
22243,NEGATIVE
22244,NEGATIVE
22245,NEGATIVE
22246,NEGATIVE
22247,NEGATIVE
22248,NEGATIVE
22249,NEGATIVE
22250,NEGATIVE
22251,NEGATIVE
22252,NEGATIVE
22253,NEGATIVE
22254,NEGATIVE
22255,NEGATIVE
22256,NEGATIVE
22257,NEGATIVE
22258,NEGATIVE
22259,NEGATIVE
22260,NEGATIVE
22261,NEGATIVE
22262,NEGATIVE
22263,NEGATIVE
22264,NEGATIVE
22265,NEGATIVE
22266,NEGATIVE
22267,NEGATIVE
22268,NEGATIVE
22269,NEGATIVE
22270,NEGATIVE
22271,NEGATIVE
22272,NEGATIVE
22273,NEGATIVE
22274,NEGATIVE
22275,NEGATIVE
22276,NEGATIVE
22277,NEGATIVE
22278,NEGATIVE
22279,NEGATIVE
22280,NEGATIVE
22281,NEGATIVE
22282,NEGATIVE
22283,NEGATIVE
22284,NEGATIVE
22285,NEGATIVE
22286,NEGATIVE
22287,NEGATIVE
22288,NEGATIVE
22289,NEGATIVE
22290,NEGATIVE
22291,NEGATIVE
22292,NEGATIVE
22293,NEGATIVE
22294,NEGATIVE
22295,NEGATIVE
22296,NEGATIVE
22297,NEGATIVE
22298,NEGATIVE
22299,NEGATIVE
22300,NEGATIVE
22301,NEGATIVE
22302,NEGATIVE
22303,NEGATIVE
22304,NEGATIVE
22305,NEGATIVE
22306,NEGATIVE
22307,NEGATIVE
22308,NEGATIVE
22309,NEGATIVE
22310,NEGATIVE
22311,NEGATIVE
22312,NEGATIVE
22313,NEGATIVE
22314,NEGATIVE
22315,NEGATIVE
22316,NEGATIVE
22317,NEGATIVE
22318,NEGATIVE
22319,NEGATIVE
22320,NEGATIVE
22321,NEGATIVE
22322,NEGATIVE
22323,NEGATIVE
22324,NEGATIVE
22325,NEGATIVE
22326,NEGATIVE
22327,NEGATIVE
22328,NEGATIVE
22329,NEGATIVE
22330,NEGATIVE
22331,NEGATIVE
22332,NEGATIVE
22333,NEGATIVE
22334,NEGATIVE
22335,NEGATIVE
22336,NEGATIVE
22337,NEGATIVE
22338,NEGATIVE
22339,NEGATIVE
22340,NEGATIVE
22341,NEGATIVE
22342,NEGATIVE
22343,NEGATIVE
22344,NEGATIVE
22345,NEGATIVE
22346,NEGATIVE
22347,NEGATIVE
22348,NEGATIVE
22349,NEGATIVE
22350,NEGATIVE
22351,NEGATIVE
22352,NEGATIVE
22353,NEGATIVE
22354,NEGATIVE
22355,NEGATIVE
22356,NEGATIVE
22357,NEGATIVE
22358,NEGATIVE
22359,NEGATIVE
22360,NEGATIVE
22361,NEGATIVE
22362,NEGATIVE
22363,NEGATIVE
22364,NEGATIVE
22365,NEGATIVE
22366,NEGATIVE
22367,NEGATIVE
22368,NEGATIVE
22369,NEGATIVE
22370,NEGATIVE
22371,NEGATIVE
22372,NEGATIVE
22373,NEGATIVE
22374,NEGATIVE
22375,NEGATIVE
22376,NEGATIVE
22377,NEGATIVE
22378,NEGATIVE
22379,NEGATIVE
22380,NEGATIVE
22381,NEGATIVE
22382,NEGATIVE
22383,NEGATIVE
22384,NEGATIVE
22385,NEGATIVE
22386,NEGATIVE
22387,NEGATIVE
22388,NEGATIVE
22389,NEGATIVE
22390,NEGATIVE
22391,NEGATIVE
22392,NEGATIVE
22393,NEGATIVE
22394,NEGATIVE
22395,NEGATIVE
22396,NEGATIVE
22397,NEGATIVE
22398,NEGATIVE
22399,NEGATIVE
22400,NEGATIVE
22401,NEGATIVE
22402,NEGATIVE
22403,NEGATIVE
22404,NEGATIVE
22405,NEGATIVE
22406,NEGATIVE
22407,NEGATIVE
22408,NEGATIVE
22409,NEGATIVE
22410,NEGATIVE
22411,NEGATIVE
22412,NEGATIVE
22413,NEGATIVE
22414,NEGATIVE
22415,NEGATIVE
22416,NEGATIVE
22417,NEGATIVE
22418,NEGATIVE
22419,NEGATIVE
22420,NEGATIVE
22421,NEGATIVE
22422,NEGATIVE
22423,NEGATIVE
22424,NEGATIVE
22425,NEGATIVE
22426,NEGATIVE
22427,NEGATIVE
22428,NEGATIVE
22429,NEGATIVE
22430,NEGATIVE
22431,NEGATIVE
22432,NEGATIVE
22433,NEGATIVE
22434,NEGATIVE
22435,NEGATIVE
22436,NEGATIVE
22437,NEGATIVE
22438,NEGATIVE
22439,NEGATIVE
22440,NEGATIVE
22441,NEGATIVE
22442,NEGATIVE
22443,NEGATIVE
22444,NEGATIVE
22445,NEGATIVE
22446,NEGATIVE
22447,NEGATIVE
22448,NEGATIVE
22449,NEGATIVE
22450,NEGATIVE
22451,NEGATIVE
22452,NEGATIVE
22453,NEGATIVE
22454,NEGATIVE
22455,NEGATIVE
22456,NEGATIVE
22457,NEGATIVE
22458,NEGATIVE
22459,NEGATIVE
22460,NEGATIVE
22461,NEGATIVE
22462,NEGATIVE
22463,NEGATIVE
22464,NEGATIVE
22465,NEGATIVE
22466,NEGATIVE
22467,NEGATIVE
22468,NEGATIVE
22469,NEGATIVE
22470,NEGATIVE
22471,NEGATIVE
22472,NEGATIVE
22473,NEGATIVE
22474,NEGATIVE
22475,NEGATIVE
22476,NEGATIVE
22477,NEGATIVE
22478,NEGATIVE
22479,NEGATIVE
22480,NEGATIVE
22481,NEGATIVE
22482,NEGATIVE
22483,NEGATIVE
22484,NEGATIVE
22485,NEGATIVE
22486,NEGATIVE
22487,NEGATIVE
22488,NEGATIVE
22489,NEGATIVE
22490,NEGATIVE
22491,NEGATIVE
22492,NEGATIVE
22493,NEGATIVE
22494,NEGATIVE
22495,NEGATIVE
22496,NEGATIVE
22497,NEGATIVE
22498,NEGATIVE
22499,NEGATIVE
22500,NEGATIVE
22501,NEGATIVE
22502,NEGATIVE
22503,NEGATIVE
22504,NEGATIVE
22505,NEGATIVE
22506,NEGATIVE
22507,NEGATIVE
22508,NEGATIVE
22509,NEGATIVE
22510,NEGATIVE
22511,NEGATIVE
22512,NEGATIVE
22513,NEGATIVE
22514,NEGATIVE
22515,NEGATIVE
22516,NEGATIVE
22517,NEGATIVE
22518,NEGATIVE
22519,NEGATIVE
22520,NEGATIVE
22521,NEGATIVE
22522,NEGATIVE
22523,NEGATIVE
22524,NEGATIVE
22525,NEGATIVE
22526,NEGATIVE
22527,NEGATIVE
22528,NEGATIVE
22529,NEGATIVE
22530,NEGATIVE
22531,NEGATIVE
22532,NEGATIVE
22533,NEGATIVE
22534,NEGATIVE
22535,NEGATIVE
22536,NEGATIVE
22537,NEGATIVE
22538,NEGATIVE
22539,NEGATIVE
22540,NEGATIVE
22541,NEGATIVE
22542,NEGATIVE
22543,NEGATIVE
22544,NEGATIVE
22545,NEGATIVE
22546,NEGATIVE
22547,NEGATIVE
22548,NEGATIVE
22549,NEGATIVE
22550,NEGATIVE
22551,NEGATIVE
22552,NEGATIVE
22553,NEGATIVE
22554,NEGATIVE
22555,NEGATIVE
22556,NEGATIVE
22557,NEGATIVE
22558,NEGATIVE
22559,NEGATIVE
22560,NEGATIVE
22561,NEGATIVE
22562,NEGATIVE
22563,NEGATIVE
22564,NEGATIVE
22565,NEGATIVE
22566,NEGATIVE
22567,NEGATIVE
22568,NEGATIVE
22569,NEGATIVE
22570,NEGATIVE
22571,NEGATIVE
22572,NEGATIVE
22573,NEGATIVE
22574,NEGATIVE
22575,NEGATIVE
22576,NEGATIVE
22577,NEGATIVE
22578,NEGATIVE
22579,NEGATIVE
22580,NEGATIVE
22581,NEGATIVE
22582,NEGATIVE
22583,NEGATIVE
22584,NEGATIVE
22585,NEGATIVE
22586,NEGATIVE
22587,NEGATIVE
22588,NEGATIVE
22589,NEGATIVE
22590,NEGATIVE
22591,NEGATIVE
22592,NEGATIVE
22593,NEGATIVE
22594,NEGATIVE
22595,NEGATIVE
22596,NEGATIVE
22597,NEGATIVE
22598,NEGATIVE
22599,NEGATIVE
22600,NEGATIVE
22601,NEGATIVE
22602,NEGATIVE
22603,NEGATIVE
22604,NEGATIVE
22605,NEGATIVE
22606,NEGATIVE
22607,NEGATIVE
22608,NEGATIVE
22609,NEGATIVE
22610,NEGATIVE
22611,NEGATIVE
22612,NEGATIVE
22613,NEGATIVE
22614,NEGATIVE
22615,NEGATIVE
22616,NEGATIVE
22617,NEGATIVE
22618,NEGATIVE
22619,NEGATIVE
22620,NEGATIVE
22621,NEGATIVE
22622,NEGATIVE
22623,NEGATIVE
22624,NEGATIVE
22625,NEGATIVE
22626,NEGATIVE
22627,NEGATIVE
22628,NEGATIVE
22629,NEGATIVE
22630,NEGATIVE
22631,NEGATIVE
22632,NEGATIVE
22633,NEGATIVE
22634,NEGATIVE
22635,NEGATIVE
22636,NEGATIVE
22637,NEGATIVE
22638,NEGATIVE
22639,NEGATIVE
22640,NEGATIVE
22641,NEGATIVE
22642,NEGATIVE
22643,NEGATIVE
22644,NEGATIVE
22645,NEGATIVE
22646,NEGATIVE
22647,NEGATIVE
22648,NEGATIVE
22649,NEGATIVE
22650,NEGATIVE
22651,NEGATIVE
22652,NEGATIVE
22653,NEGATIVE
22654,NEGATIVE
22655,NEGATIVE
22656,NEGATIVE
22657,NEGATIVE
22658,NEGATIVE
22659,NEGATIVE
22660,NEGATIVE
22661,NEGATIVE
22662,NEGATIVE
22663,NEGATIVE
22664,NEGATIVE
22665,NEGATIVE
22666,NEGATIVE
22667,NEGATIVE
22668,NEGATIVE
22669,NEGATIVE
22670,NEGATIVE
22671,NEGATIVE
22672,NEGATIVE
22673,NEGATIVE
22674,NEGATIVE
22675,NEGATIVE
22676,NEGATIVE
22677,NEGATIVE
22678,NEGATIVE
22679,NEGATIVE
22680,NEGATIVE
22681,NEGATIVE
22682,NEGATIVE
22683,NEGATIVE
22684,NEGATIVE
22685,NEGATIVE
22686,NEGATIVE
22687,NEGATIVE
22688,NEGATIVE
22689,NEGATIVE
22690,NEGATIVE
22691,NEGATIVE
22692,NEGATIVE
22693,NEGATIVE
22694,NEGATIVE
22695,NEGATIVE
22696,NEGATIVE
22697,NEGATIVE
22698,NEGATIVE
22699,NEGATIVE
22700,NEGATIVE
22701,NEGATIVE
22702,NEGATIVE
22703,NEGATIVE
22704,NEGATIVE
22705,NEGATIVE
22706,NEGATIVE
22707,NEGATIVE
22708,NEGATIVE
22709,NEGATIVE
22710,NEGATIVE
22711,NEGATIVE
22712,NEGATIVE
22713,NEGATIVE
22714,NEGATIVE
22715,NEGATIVE
22716,NEGATIVE
22717,NEGATIVE
22718,NEGATIVE
22719,NEGATIVE
22720,NEGATIVE
22721,NEGATIVE
22722,NEGATIVE
22723,NEGATIVE
22724,NEGATIVE
22725,NEGATIVE
22726,NEGATIVE
22727,NEGATIVE
22728,NEGATIVE
22729,NEGATIVE
22730,NEGATIVE
22731,NEGATIVE
22732,NEGATIVE
22733,NEGATIVE
22734,NEGATIVE
22735,NEGATIVE
22736,NEGATIVE
22737,NEGATIVE
22738,NEGATIVE
22739,NEGATIVE
22740,NEGATIVE
22741,NEGATIVE
22742,NEGATIVE
22743,NEGATIVE
22744,NEGATIVE
22745,NEGATIVE
22746,NEGATIVE
22747,NEGATIVE
22748,NEGATIVE
22749,NEGATIVE
22750,NEGATIVE
22751,NEGATIVE
22752,NEGATIVE
22753,NEGATIVE
22754,NEGATIVE
22755,NEGATIVE
22756,NEGATIVE
22757,NEGATIVE
22758,NEGATIVE
22759,NEGATIVE
22760,NEGATIVE
22761,NEGATIVE
22762,NEGATIVE
22763,NEGATIVE
22764,NEGATIVE
22765,NEGATIVE
22766,NEGATIVE
22767,NEGATIVE
22768,NEGATIVE
22769,NEGATIVE
22770,NEGATIVE
22771,NEGATIVE
22772,NEGATIVE
22773,NEGATIVE
22774,NEGATIVE
22775,NEGATIVE
22776,NEGATIVE
22777,NEGATIVE
22778,NEGATIVE
22779,NEGATIVE
22780,NEGATIVE
22781,NEGATIVE
22782,NEGATIVE
22783,NEGATIVE
22784,NEGATIVE
22785,NEGATIVE
22786,NEGATIVE
22787,NEGATIVE
22788,NEGATIVE
22789,NEGATIVE
22790,NEGATIVE
22791,NEGATIVE
22792,NEGATIVE
22793,NEGATIVE
22794,NEGATIVE
22795,NEGATIVE
22796,NEGATIVE
22797,NEGATIVE
22798,NEGATIVE
22799,NEGATIVE
22800,NEGATIVE
22801,NEGATIVE
22802,NEGATIVE
22803,NEGATIVE
22804,NEGATIVE
22805,NEGATIVE
22806,NEGATIVE
22807,NEGATIVE
22808,NEGATIVE
22809,NEGATIVE
22810,NEGATIVE
22811,NEGATIVE
22812,NEGATIVE
22813,NEGATIVE
22814,NEGATIVE
22815,NEGATIVE
22816,NEGATIVE
22817,NEGATIVE
22818,NEGATIVE
22819,NEGATIVE
22820,NEGATIVE
22821,NEGATIVE
22822,NEGATIVE
22823,NEGATIVE
22824,NEGATIVE
22825,NEGATIVE
22826,NEGATIVE
22827,NEGATIVE
22828,NEGATIVE
22829,NEGATIVE
22830,NEGATIVE
22831,NEGATIVE
22832,NEGATIVE
22833,NEGATIVE
22834,NEGATIVE
22835,NEGATIVE
22836,NEGATIVE
22837,NEGATIVE
22838,NEGATIVE
22839,NEGATIVE
22840,NEGATIVE
22841,NEGATIVE
22842,NEGATIVE
22843,NEGATIVE
22844,NEGATIVE
22845,NEGATIVE
22846,NEGATIVE
22847,NEGATIVE
22848,NEGATIVE
22849,NEGATIVE
22850,NEGATIVE
22851,NEGATIVE
22852,NEGATIVE
22853,NEGATIVE
22854,NEGATIVE
22855,NEGATIVE
22856,NEGATIVE
22857,NEGATIVE
22858,NEGATIVE
22859,NEGATIVE
22860,NEGATIVE
22861,NEGATIVE
22862,NEGATIVE
22863,NEGATIVE
22864,NEGATIVE
22865,NEGATIVE
22866,NEGATIVE
22867,NEGATIVE
22868,NEGATIVE
22869,NEGATIVE
22870,NEGATIVE
22871,NEGATIVE
22872,NEGATIVE
22873,NEGATIVE
22874,NEGATIVE
22875,NEGATIVE
22876,NEGATIVE
22877,NEGATIVE
22878,NEGATIVE
22879,NEGATIVE
22880,NEGATIVE
22881,NEGATIVE
22882,NEGATIVE
22883,NEGATIVE
22884,NEGATIVE
22885,NEGATIVE
22886,NEGATIVE
22887,NEGATIVE
22888,NEGATIVE
22889,NEGATIVE
22890,NEGATIVE
22891,NEGATIVE
22892,NEGATIVE
22893,NEGATIVE
22894,NEGATIVE
22895,NEGATIVE
22896,NEGATIVE
22897,NEGATIVE
22898,NEGATIVE
22899,NEGATIVE
22900,NEGATIVE
22901,NEGATIVE
22902,NEGATIVE
22903,NEGATIVE
22904,NEGATIVE
22905,NEGATIVE
22906,NEGATIVE
22907,NEGATIVE
22908,NEGATIVE
22909,NEGATIVE
22910,NEGATIVE
22911,NEGATIVE
22912,NEGATIVE
22913,NEGATIVE
22914,NEGATIVE
22915,NEGATIVE
22916,NEGATIVE
22917,NEGATIVE
22918,NEGATIVE
22919,NEGATIVE
22920,NEGATIVE
22921,NEGATIVE
22922,NEGATIVE
22923,NEGATIVE
22924,NEGATIVE
22925,NEGATIVE
22926,NEGATIVE
22927,NEGATIVE
22928,NEGATIVE
22929,NEGATIVE
22930,NEGATIVE
22931,NEGATIVE
22932,NEGATIVE
22933,NEGATIVE
22934,NEGATIVE
22935,NEGATIVE
22936,NEGATIVE
22937,NEGATIVE
22938,NEGATIVE
22939,NEGATIVE
22940,NEGATIVE
22941,NEGATIVE
22942,NEGATIVE
22943,NEGATIVE
22944,NEGATIVE
22945,NEGATIVE
22946,NEGATIVE
22947,NEGATIVE
22948,NEGATIVE
22949,NEGATIVE
22950,NEGATIVE
22951,NEGATIVE
22952,NEGATIVE
22953,NEGATIVE
22954,NEGATIVE
22955,NEGATIVE
22956,NEGATIVE
22957,NEGATIVE
22958,NEGATIVE
22959,NEGATIVE
22960,NEGATIVE
22961,NEGATIVE
22962,NEGATIVE
22963,NEGATIVE
22964,NEGATIVE
22965,NEGATIVE
22966,NEGATIVE
22967,NEGATIVE
22968,NEGATIVE
22969,NEGATIVE
22970,NEGATIVE
22971,NEGATIVE
22972,NEGATIVE
22973,NEGATIVE
22974,NEGATIVE
22975,NEGATIVE
22976,NEGATIVE
22977,NEGATIVE
22978,NEGATIVE
22979,NEGATIVE
22980,NEGATIVE
22981,NEGATIVE
22982,NEGATIVE
22983,NEGATIVE
22984,NEGATIVE
22985,NEGATIVE
22986,NEGATIVE
22987,NEGATIVE
22988,NEGATIVE
22989,NEGATIVE
22990,NEGATIVE
22991,NEGATIVE
22992,NEGATIVE
22993,NEGATIVE
22994,NEGATIVE
22995,NEGATIVE
22996,NEGATIVE
22997,NEGATIVE
22998,NEGATIVE
22999,NEGATIVE
23000,NEGATIVE
23001,NEGATIVE
23002,NEGATIVE
23003,NEGATIVE
23004,NEGATIVE
23005,NEGATIVE
23006,NEGATIVE
23007,NEGATIVE
23008,NEGATIVE
23009,NEGATIVE
23010,NEGATIVE
23011,NEGATIVE
23012,NEGATIVE
23013,NEGATIVE
23014,NEGATIVE
23015,NEGATIVE
23016,NEGATIVE
23017,NEGATIVE
23018,NEGATIVE
23019,NEGATIVE
23020,NEGATIVE
23021,NEGATIVE
23022,NEGATIVE
23023,NEGATIVE
23024,NEGATIVE
23025,NEGATIVE
23026,NEGATIVE
23027,NEGATIVE
23028,NEGATIVE
23029,NEGATIVE
23030,NEGATIVE
23031,NEGATIVE
23032,NEGATIVE
23033,NEGATIVE
23034,NEGATIVE
23035,NEGATIVE
23036,NEGATIVE
23037,NEGATIVE
23038,NEGATIVE
23039,NEGATIVE
23040,NEGATIVE
23041,NEGATIVE
23042,NEGATIVE
23043,NEGATIVE
23044,NEGATIVE
23045,NEGATIVE
23046,NEGATIVE
23047,NEGATIVE
23048,NEGATIVE
23049,NEGATIVE
23050,NEGATIVE
23051,NEGATIVE
23052,NEGATIVE
23053,NEGATIVE
23054,NEGATIVE
23055,NEGATIVE
23056,NEGATIVE
23057,NEGATIVE
23058,NEGATIVE
23059,NEGATIVE
23060,NEGATIVE
23061,NEGATIVE
23062,NEGATIVE
23063,NEGATIVE
23064,NEGATIVE
23065,NEGATIVE
23066,NEGATIVE
23067,NEGATIVE
23068,NEGATIVE
23069,NEGATIVE
23070,NEGATIVE
23071,NEGATIVE
23072,NEGATIVE
23073,NEGATIVE
23074,NEGATIVE
23075,NEGATIVE
23076,NEGATIVE
23077,NEGATIVE
23078,NEGATIVE
23079,NEGATIVE
23080,NEGATIVE
23081,NEGATIVE
23082,NEGATIVE
23083,NEGATIVE
23084,NEGATIVE
23085,NEGATIVE
23086,NEGATIVE
23087,NEGATIVE
23088,NEGATIVE
23089,NEGATIVE
23090,NEGATIVE
23091,NEGATIVE
23092,NEGATIVE
23093,NEGATIVE
23094,NEGATIVE
23095,NEGATIVE
23096,NEGATIVE
23097,NEGATIVE
23098,NEGATIVE
23099,NEGATIVE
23100,NEGATIVE
23101,NEGATIVE
23102,NEGATIVE
23103,NEGATIVE
23104,NEGATIVE
23105,NEGATIVE
23106,NEGATIVE
23107,NEGATIVE
23108,NEGATIVE
23109,NEGATIVE
23110,NEGATIVE
23111,NEGATIVE
23112,NEGATIVE
23113,NEGATIVE
23114,NEGATIVE
23115,NEGATIVE
23116,NEGATIVE
23117,NEGATIVE
23118,NEGATIVE
23119,NEGATIVE
23120,NEGATIVE
23121,NEGATIVE
23122,NEGATIVE
23123,NEGATIVE
23124,NEGATIVE
23125,NEGATIVE
23126,NEGATIVE
23127,NEGATIVE
23128,NEGATIVE
23129,NEGATIVE
23130,NEGATIVE
23131,NEGATIVE
23132,NEGATIVE
23133,NEGATIVE
23134,NEGATIVE
23135,NEGATIVE
23136,NEGATIVE
23137,NEGATIVE
23138,NEGATIVE
23139,NEGATIVE
23140,NEGATIVE
23141,NEGATIVE
23142,NEGATIVE
23143,NEGATIVE
23144,NEGATIVE
23145,NEGATIVE
23146,NEGATIVE
23147,NEGATIVE
23148,NEGATIVE
23149,NEGATIVE
23150,NEGATIVE
23151,NEGATIVE
23152,NEGATIVE
23153,NEGATIVE
23154,NEGATIVE
23155,NEGATIVE
23156,NEGATIVE
23157,NEGATIVE
23158,NEGATIVE
23159,NEGATIVE
23160,NEGATIVE
23161,NEGATIVE
23162,NEGATIVE
23163,NEGATIVE
23164,NEGATIVE
23165,NEGATIVE
23166,NEGATIVE
23167,NEGATIVE
23168,NEGATIVE
23169,NEGATIVE
23170,NEGATIVE
23171,NEGATIVE
23172,NEGATIVE
23173,NEGATIVE
23174,NEGATIVE
23175,NEGATIVE
23176,NEGATIVE
23177,NEGATIVE
23178,NEGATIVE
23179,NEGATIVE
23180,NEGATIVE
23181,NEGATIVE
23182,NEGATIVE
23183,NEGATIVE
23184,NEGATIVE
23185,NEGATIVE
23186,NEGATIVE
23187,NEGATIVE
23188,NEGATIVE
23189,NEGATIVE
23190,NEGATIVE
23191,NEGATIVE
23192,NEGATIVE
23193,NEGATIVE
23194,NEGATIVE
23195,NEGATIVE
23196,NEGATIVE
23197,NEGATIVE
23198,NEGATIVE
23199,NEGATIVE
23200,NEGATIVE
23201,NEGATIVE
23202,NEGATIVE
23203,NEGATIVE
23204,NEGATIVE
23205,NEGATIVE
23206,NEGATIVE
23207,NEGATIVE
23208,NEGATIVE
23209,NEGATIVE
23210,NEGATIVE
23211,NEGATIVE
23212,NEGATIVE
23213,NEGATIVE
23214,NEGATIVE
23215,NEGATIVE
23216,NEGATIVE
23217,NEGATIVE
23218,NEGATIVE
23219,NEGATIVE
23220,NEGATIVE
23221,NEGATIVE
23222,NEGATIVE
23223,NEGATIVE
23224,NEGATIVE
23225,NEGATIVE
23226,NEGATIVE
23227,NEGATIVE
23228,NEGATIVE
23229,NEGATIVE
23230,NEGATIVE
23231,NEGATIVE
23232,NEGATIVE
23233,NEGATIVE
23234,NEGATIVE
23235,NEGATIVE
23236,NEGATIVE
23237,NEGATIVE
23238,NEGATIVE
23239,NEGATIVE
23240,NEGATIVE
23241,NEGATIVE
23242,NEGATIVE
23243,NEGATIVE
23244,NEGATIVE
23245,NEGATIVE
23246,NEGATIVE
23247,NEGATIVE
23248,NEGATIVE
23249,NEGATIVE
23250,NEGATIVE
23251,NEGATIVE
23252,NEGATIVE
23253,NEGATIVE
23254,NEGATIVE
23255,NEGATIVE
23256,NEGATIVE
23257,NEGATIVE
23258,NEGATIVE
23259,NEGATIVE
23260,NEGATIVE
23261,NEGATIVE
23262,NEGATIVE
23263,NEGATIVE
23264,NEGATIVE
23265,NEGATIVE
23266,NEGATIVE
23267,NEGATIVE
23268,NEGATIVE
23269,NEGATIVE
23270,NEGATIVE
23271,NEGATIVE
23272,NEGATIVE
23273,NEGATIVE
23274,NEGATIVE
23275,NEGATIVE
23276,NEGATIVE
23277,NEGATIVE
23278,NEGATIVE
23279,NEGATIVE
23280,NEGATIVE
23281,NEGATIVE
23282,NEGATIVE
23283,NEGATIVE
23284,NEGATIVE
23285,NEGATIVE
23286,NEGATIVE
23287,NEGATIVE
23288,NEGATIVE
23289,NEGATIVE
23290,NEGATIVE
23291,NEGATIVE
23292,NEGATIVE
23293,NEGATIVE
23294,NEGATIVE
23295,NEGATIVE
23296,NEGATIVE
23297,NEGATIVE
23298,NEGATIVE
23299,NEGATIVE
23300,NEGATIVE
23301,NEGATIVE
23302,NEGATIVE
23303,NEGATIVE
23304,NEGATIVE
23305,NEGATIVE
23306,NEGATIVE
23307,NEGATIVE
23308,NEGATIVE
23309,NEGATIVE
23310,NEGATIVE
23311,NEGATIVE
23312,NEGATIVE
23313,NEGATIVE
23314,NEGATIVE
23315,NEGATIVE
23316,NEGATIVE
23317,NEGATIVE
23318,NEGATIVE
23319,NEGATIVE
23320,NEGATIVE
23321,NEGATIVE
23322,NEGATIVE
23323,NEGATIVE
23324,NEGATIVE
23325,NEGATIVE
23326,NEGATIVE
23327,NEGATIVE
23328,NEGATIVE
23329,NEGATIVE
23330,NEGATIVE
23331,NEGATIVE
23332,NEGATIVE
23333,NEGATIVE
23334,NEGATIVE
23335,NEGATIVE
23336,NEGATIVE
23337,NEGATIVE
23338,NEGATIVE
23339,NEGATIVE
23340,NEGATIVE
23341,NEGATIVE
23342,NEGATIVE
23343,NEGATIVE
23344,NEGATIVE
23345,NEGATIVE
23346,NEGATIVE
23347,NEGATIVE
23348,NEGATIVE
23349,NEGATIVE
23350,NEGATIVE
23351,NEGATIVE
23352,NEGATIVE
23353,NEGATIVE
23354,NEGATIVE
23355,NEGATIVE
23356,NEGATIVE
23357,NEGATIVE
23358,NEGATIVE
23359,NEGATIVE
23360,NEGATIVE
23361,NEGATIVE
23362,NEGATIVE
23363,NEGATIVE
23364,NEGATIVE
23365,NEGATIVE
23366,NEGATIVE
23367,NEGATIVE
23368,NEGATIVE
23369,NEGATIVE
23370,NEGATIVE
23371,NEGATIVE
23372,NEGATIVE
23373,NEGATIVE
23374,NEGATIVE
23375,NEGATIVE
23376,NEGATIVE
23377,NEGATIVE
23378,NEGATIVE
23379,NEGATIVE
23380,NEGATIVE
23381,NEGATIVE
23382,NEGATIVE
23383,NEGATIVE
23384,NEGATIVE
23385,NEGATIVE
23386,NEGATIVE
23387,NEGATIVE
23388,NEGATIVE
23389,NEGATIVE
23390,NEGATIVE
23391,NEGATIVE
23392,NEGATIVE
23393,NEGATIVE
23394,NEGATIVE
23395,NEGATIVE
23396,NEGATIVE
23397,NEGATIVE
23398,NEGATIVE
23399,NEGATIVE
23400,NEGATIVE
23401,NEGATIVE
23402,NEGATIVE
23403,NEGATIVE
23404,NEGATIVE
23405,NEGATIVE
23406,NEGATIVE
23407,NEGATIVE
23408,NEGATIVE
23409,NEGATIVE
23410,NEGATIVE
23411,NEGATIVE
23412,NEGATIVE
23413,NEGATIVE
23414,NEGATIVE
23415,NEGATIVE
23416,NEGATIVE
23417,NEGATIVE
23418,NEGATIVE
23419,NEGATIVE
23420,NEGATIVE
23421,NEGATIVE
23422,NEGATIVE
23423,NEGATIVE
23424,NEGATIVE
23425,NEGATIVE
23426,NEGATIVE
23427,NEGATIVE
23428,NEGATIVE
23429,NEGATIVE
23430,NEGATIVE
23431,NEGATIVE
23432,NEGATIVE
23433,NEGATIVE
23434,NEGATIVE
23435,NEGATIVE
23436,NEGATIVE
23437,NEGATIVE
23438,NEGATIVE
23439,NEGATIVE
23440,NEGATIVE
23441,NEGATIVE
23442,NEGATIVE
23443,NEGATIVE
23444,NEGATIVE
23445,NEGATIVE
23446,NEGATIVE
23447,NEGATIVE
23448,NEGATIVE
23449,NEGATIVE
23450,NEGATIVE
23451,NEGATIVE
23452,NEGATIVE
23453,NEGATIVE
23454,NEGATIVE
23455,NEGATIVE
23456,NEGATIVE
23457,NEGATIVE
23458,NEGATIVE
23459,NEGATIVE
23460,NEGATIVE
23461,NEGATIVE
23462,NEGATIVE
23463,NEGATIVE
